	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9
0	9	0.2361470874632275	0.005106607205608004	0.0026915946864808785	0.0046281111972688044	0.007660606424286552	0.011188490159627206	0.019768195633328562	0.03187502353440622	0.04576409366866624	0.10746436495355505	0.0
1	58	0.1277130578896397	0.005659456911011862	0.003978445013605378	0.006101281323178359	0.009213501188474919	0.012782592278911563	0.018615673038182286	0.02332870695163429	0.01861957606556263	0.029413825119078404	0.0
2	47	0.08943580993351799	0.006373347914257907	0.0030151785545892143	0.004244184975431298	0.00608073986047584	0.0086010530234688	0.012389577514343532	0.013107375447060586	0.013682833346923069	0.02194151929696775	0.0
3	46	0.18116352102255565	0.007257128898728571	0.004337299425213463	0.006319680355634506	0.010600247169425406	0.015425624080169273	0.026266141471178832	0.040978048838469616	0.03789330217652081	0.03208604860721518	0.0
4	79	0.13400276718001294	0.010668021962282085	0.005781414591694221	0.007436553323176413	0.009853442979652913	0.012485549492368367	0.01772797854539624	0.018845806325939254	0.021181492122077983	0.03002250783742546	0.0
5	48	0.16217006078366702	0.009496772686913957	0.007774340973594416	0.011318492724517472	0.015848535102442968	0.01989262198379516	0.027416443966482983	0.0281511941624938	0.018300133189513405	0.02397152599391287	0.0
6	63	0.2480435842798428	0.006319305237614469	0.004333983206076477	0.007410144046745693	0.011243607927926459	0.014214797897331294	0.021198773044317425	0.026200528847677297	0.036123701044421384	0.12099874302773234	0.0
7	40	0.19345826242654862	0.006403540923786741	0.004797404782978455	0.006146124061265849	0.008061217299760188	0.011291721154560272	0.019016472193650026	0.023044515604383718	0.02811580393896828	0.0865814624671951	0.0
8	45	0.20453891242064642	0.01533299476401273	0.008948275018906418	0.01235097896261161	0.018476300543181945	0.02470714273429791	0.035425104684037194	0.030673750163611506	0.031216728452237566	0.027407637097749564	0.0
9	43	0.15684229047508869	0.006718417343393142	0.0033566040467884794	0.004174216953322221	0.0056217092425036785	0.006933921257224003	0.010573326146348466	0.018182361790718273	0.031414563524375744	0.06986717017041466	0.0
10	54	0.11708579796562696	0.008809525008565772	0.0074049930487673655	0.01151412867437	0.015191963855592405	0.014267742255652905	0.015864786276670213	0.014433162089506693	0.011809196017455302	0.01779030073904629	0.0
11	20	0.16790487576843044	0.004534039056936602	0.003001440932654033	0.005167131204358993	0.008402099779133086	0.01298683561400137	0.025232477660309602	0.03330214896584988	0.029069914601802214	0.04620878795338465	0.0
12	14	0.053062886166470466	0.00848166729150115	0.00208057909548009	0.002096504186501754	0.002515477209060508	0.004127973142865592	0.0064531044820765	0.00837086890089227	0.013026312498548727	0.005910399359543878	0.0
13	45	0.18570140648698008	0.021532681520326606	0.020012183238705523	0.02424008716775032	0.02786591848324469	0.01616331994750666	0.01391822529225753	0.017374081703654363	0.02263176578507836	0.021963143348456053	0.0
14	58	0.11627246166687466	0.023848020661468072	0.016485687451955906	0.01985306988703193	0.016694350971573513	0.009829790290705086	0.010216057507757562	0.00662894276847383	0.005497938358130853	0.0072186037697778895	0.0
15	65	0.12009886731927058	0.009204351081585543	0.004622615037527442	0.005061852383891113	0.005836956926623806	0.006777705634806619	0.009423045203251698	0.013310569424884566	0.021097762242733555	0.04476400938396625	0.0
16	18	0.04648744740678948	0.022298478570185697	0.0064755303620588605	0.00456655064409512	0.0036767662696629835	0.0031457074256889	0.002214999528160217	0.00035911911907495414	0.0008231913367298897	0.0029271041511328586	0.0
17	69	0.16988950648548978	0.006420907631111814	0.004694581146122557	0.008691324204082185	0.014548988345579031	0.019592365438284583	0.025799076087407884	0.02441131640526223	0.024742958033938646	0.040987989193700856	0.0
18	52	0.2704776836813394	0.009081231732177786	0.006445591270787164	0.012905530712363174	0.013958999948848503	0.017439422832940983	0.029112700420167274	0.04747831888506007	0.05766859241002084	0.07638729546897358	0.0
19	45	0.18161063961740065	0.006021923732909964	0.003583122304467429	0.006245613711485951	0.011239256176230733	0.01617733417467478	0.02868160169833693	0.03805614085640291	0.029044448827505655	0.04256119813538627	0.0
20	71	0.2627662601305517	0.008299001642812819	0.00775167782799625	0.013200721901416069	0.020427297287155217	0.025505658142250743	0.038165147659743145	0.04767904640768014	0.052212067104100535	0.04952564215739678	0.0
21	38	0.15317753885220015	0.005122425156798363	0.00313879363507828	0.004457579663599287	0.006674741000178392	0.009226874936766296	0.014810804273892128	0.020068677028311346	0.027440788137232032	0.06223685502034404	0.0
22	56	0.16985840047790246	0.007535345114672468	0.004688484149154951	0.007257439727248479	0.010883113825034416	0.014974701244769757	0.02548238904529756	0.030890794161367252	0.029734121433068923	0.03841201177728863	0.0
23	39	0.2982859110654339	0.006840684676331251	0.0039576931515614994	0.006232658482835362	0.010337381973724222	0.015879485010927424	0.029034860594753194	0.05044031515023775	0.05827531435210324	0.11728751767295992	0.0
24	41	0.15635848416324416	0.006323794538006064	0.00494258792553888	0.010219972721665513	0.014118847825912518	0.013321028474290682	0.01584924466862188	0.024318214885815412	0.03036480859897374	0.03689998452441948	0.0
25	50	0.06984234603892117	0.005822511016133898	0.0021026265979210814	0.002429643326082512	0.0028250370383311628	0.004223090146629371	0.005668988946715266	0.007530965570670581	0.013866162130307755	0.025373321266129546	0.0
26	25	0.20887658478619947	0.00583973986085078	0.003074294946929319	0.004972985319088795	0.008367111775262781	0.012682314134794676	0.021029183945483865	0.029814738976524667	0.03626276064850303	0.08683345517876158	0.0
27	43	0.20934886454727633	0.005124966437464917	0.002597343235942744	0.0049527722788531865	0.010149555539503023	0.020336867033522082	0.034320012990463854	0.03998869171236983	0.03401987668136009	0.05785877863779659	0.0
28	24	0.11876359048585955	0.016286475396111607	0.00965869723344255	0.009590337982548852	0.008810531431952628	0.008399335467159522	0.01037875882848954	0.011400874305922641	0.017566663658074362	0.02667191618215784	0.0
29	56	0.16905662104235694	0.02250154445612488	0.009165129776811047	0.009652015010978078	0.011694689938141066	0.012390181717146238	0.01627106536136347	0.018507922769681946	0.021527004264540267	0.04734706774756994	0.0
30	89	0.16623236538217984	0.009420307515356193	0.00931584354934881	0.014784200817172001	0.01996714628256988	0.022512685394715078	0.03193305668812718	0.029941380107020597	0.01746793760447175	0.010889807423398344	0.0
31	44	0.1776630454139518	0.00586538283849242	0.0036909061531193834	0.005338628219861414	0.007028940078036035	0.009784749844026431	0.01554986637391724	0.02251892109894229	0.032207808060341764	0.07567784274721483	0.0
32	28	0.11970338723471147	0.004973144079125507	0.00438327417090669	0.006606837502051838	0.0104571285967083	0.013305171291659156	0.018260961449815108	0.020595113012941535	0.01709348490646853	0.024028272225034796	0.0
33	70	0.11787871887869897	0.030391634784708604	0.016577955503690723	0.012324191986777804	0.011005707860137742	0.009773331170978854	0.010918042917860603	0.009220509732486726	0.007614669823471729	0.0100526750985862	0.0
34	35	0.13743169138105019	0.005524529966545716	0.0023874275753555593	0.003868809321344841	0.0054598218904214745	0.007565230752253415	0.012343698638215873	0.01563432910441389	0.027132424756995746	0.057515419375503654	0.0
35	56	0.14915488350797626	0.024911315499455355	0.018388747858712383	0.017898303016947188	0.015953571837056535	0.013882826861400785	0.013760632458427468	0.011221937299478305	0.012133924402166289	0.02100362427433197	0.0
