	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9
0	97	0.26306939940027263	0.004699552480341037	0.0037594315829212587	0.00797850829047094	0.015170671360037056	0.025456666112693267	0.04544959075733096	0.05521314737895376	0.03904238876062735	0.06629944267689704	0.0
1	89	0.21585750876088178	0.004063086593995644	0.0020588063763527895	0.004595691345536708	0.008753187438053988	0.015146396696196485	0.028430808596133353	0.04263483528862433	0.04888713138657935	0.06128756503940913	0.0
2	98	0.34220258672035386	0.005370509462941925	0.004361540818877251	0.010182418967799877	0.019622461564082698	0.03109230937919893	0.053023517182456	0.07157317882789015	0.0652233686451156	0.08175328187199143	0.0
3	98	0.23641016171504914	0.006337453024241511	0.0050197511782147835	0.0084618759378196	0.01466783095652923	0.023130009927353114	0.039860482400287	0.048793736659236434	0.04120188239348882	0.04893713923787865	0.0
4	44	0.261766690745115	0.006473243105934569	0.0034546989927290404	0.006110792383032072	0.009336804698118966	0.014118785604301905	0.024148142533828368	0.038454991213627956	0.0516214797967427	0.1080477524167994	0.0
5	8	0.062349752014914606	0.005801472216891702	0.0011141847167465272	0.001987524358326783	0.003160155747254553	0.0059679542182010225	0.008502128654355711	0.005683602340137252	0.007109358106824193	0.023023371656176867	0.0
6	19	0.09947511791553804	0.006215793766891284	0.001761852620341022	0.002653667497399158	0.003341708144095291	0.0050096712572707	0.007060214073252015	0.009340545480962973	0.014914415332395955	0.04917724974292964	0.0
7	8	0.08131118176632027	0.005907957695359695	0.0009499340937898057	0.0015384582811229053	0.0021337041227416616	0.004077470058674854	0.006276154029566864	0.00735323364129872	0.013816592428143933	0.03925767741562183	0.0
8	2	0.02353027220827098	0.006444743374992854	0.0012465525117861742	0.0020248877275323616	0.0022515094845399768	0.003214264529962942	0.0021419001045434594	0.0012359382485670578	0.0007622940824674515	0.004208182143878711	0.0
9	28	0.07202162440124524	0.007202686112209207	0.0021365594853365345	0.003051103360605565	0.003947989293345789	0.006206506662453825	0.008468965260767389	0.007009914096410206	0.009894913598430588	0.024102986531686132	0.0
10	58	0.08857285870934371	0.004986385221827885	0.002628010640536728	0.004203218336684016	0.006569740048915905	0.008392092776270715	0.01160507553559086	0.014112686557394932	0.016567693566609355	0.019507956025513314	0.0
11	14	0.03967701462617872	0.0061829156746693896	0.0009706402768942083	0.0012498766622425048	0.0011862763769953251	0.002338599484346499	0.0028314675808043233	0.0021281485894643994	0.00458673520857112	0.01820235477219094	0.0
12	41	0.11636731357912325	0.005606497626251944	0.0017898328516987717	0.0037491983680643442	0.00702692242302886	0.010475357685371627	0.01628501129567937	0.01859863142297619	0.018556572615496342	0.03427928929055579	0.0
13	17	0.21171424557086044	0.005069455525154796	0.0028140937182786242	0.007085562753874534	0.0165680516552202	0.022437709107885985	0.036404975406714744	0.05250207645790081	0.04503475079272434	0.0237975701531064	0.0
14	15	0.07950252717510502	0.005240975377298298	0.0033399960024049808	0.004120340086037796	0.00205001382206176	0.003971898243802038	0.008108458303008633	0.013049770491569319	0.015923078611963834	0.023697996236958365	0.0
15	32	0.1628393279448667	0.00546974815707091	0.0016213860443137842	0.0038717563624452557	0.008143108113109867	0.013699793759886315	0.020614627722995646	0.022703452154699336	0.02240822567321118	0.06430722995713439	0.0
16	45	0.09902117747625996	0.0043556259146881274	0.0012924568076917455	0.0024475549461585294	0.004517445739196734	0.008655594093409078	0.016222739068622906	0.018895843643572604	0.01759398434137274	0.025039932921547513	0.0
17	0	0.1278206417893502	0.004078132420325424	0.000885819056426352	0.001789231913302337	0.0032636282483325734	0.006122711418187604	0.011644982013303901	0.0199683694932947	0.03467292687302555	0.04539484035315179	0.0
18	2	0.16414441614240577	0.0036498611292321084	0.0009437302344773193	0.0018815023367047745	0.003476488255783711	0.006374124406913543	0.012174934144686247	0.021438924182687124	0.03220254914583619	0.08200230230608477	0.0
19	3	0.2167935872801952	0.00507555669159391	0.0018391917154136493	0.0028843333041235378	0.004854160954725801	0.008385047739473628	0.016297527810071207	0.02930852663274132	0.0456639663918437	0.10248527604020846	0.0
20	8	0.2290374439574483	0.006184221350814078	0.005847154803821526	0.01130108096511908	0.017746045304163655	0.01804410924566959	0.018750253497663065	0.028798590545014068	0.04525707883196047	0.07710890941322279	0.0
21	5	0.15535205988073764	0.004867985779170082	0.0007817040914746248	0.0017083845790799102	0.0031681727981898427	0.006142857732128438	0.011403920292868752	0.01861910104825943	0.027643262359097805	0.08101667120046875	0.0
22	60	0.17614770851241324	0.004916423085490546	0.0014968059288852464	0.0030884851960829253	0.0063508030534400114	0.012286033122299613	0.026284424032135857	0.04405920795452947	0.04476706062053516	0.03289846551901439	0.0
23	29	0.13691490542874313	0.005441985557670864	0.003154973806978493	0.004813827105577723	0.008340284336712227	0.016016014566284653	0.027961558824211086	0.029226759074379882	0.0219435090807506	0.020015993076177574	0.0
24	26	0.1630561305321534	0.004835463052380622	0.002121068561666126	0.004627080426637236	0.009096915991672528	0.018384170965470705	0.03435659132470352	0.03855426448347378	0.027002467867241996	0.024078107858906884	0.0
25	12	0.031029557873114982	0.005519817012842439	0.0014919513758747485	0.002378166492187692	0.003244929292189713	0.004166680933980583	0.0038114786279297283	0.002012736773784339	0.0032892607801567083	0.005114536584169034	0.0
26	51	0.13382321319697027	0.004839598280154582	0.001120427469074666	0.0023539772422068762	0.004676195434443831	0.008839076783733696	0.014365732268049405	0.022628308010945015	0.03240498530508712	0.04259491240327509	0.0
27	3	0.4841718230980924	0.004836419887791683	0.001891347206116082	0.0035555870909220154	0.00665281224203566	0.011604205774808465	0.022537250090383282	0.04016064839751967	0.05892730986175049	0.33400624254676514	0.0
28	23	0.07356757465337249	0.005028450719570877	0.0005996883931829749	0.001302136528385416	0.0021749427724987776	0.004292506976083173	0.006814149983038233	0.009896311773754078	0.014176439575719261	0.0292829479311397	0.0
29	77	0.22305518385627157	0.004739501219600316	0.0021673489672652422	0.005003269391746835	0.010298836840902893	0.018573779516034908	0.03283010739410121	0.040414950613895585	0.03714343044194331	0.07188395947078127	0.0
30	54	0.13433115949858776	0.0054355209759344	0.0014793046214974345	0.003251775588848476	0.006274589048567317	0.012100580136961865	0.02182870635883953	0.027918215233564032	0.02434326253187101	0.0316992050025037	0.0
31	77	0.21167998566191307	0.003892763009584139	0.0018370070725502812	0.004308274753962662	0.009343079138340472	0.01674561342386617	0.03170699912583236	0.04053502893632196	0.037473466362018176	0.06583775383943682	0.0
32	86	0.18715600829059736	0.00419982968817085	0.0030354052189830883	0.00622174883124374	0.012682412825674942	0.020555226224713022	0.03841904115118888	0.05144035435145598	0.03089204075318496	0.0197099492459819	0.0
33	36	0.1706386897877805	0.00358978473552339	0.0014688343075423631	0.0031811115682347227	0.0065271321858049545	0.010750296480515576	0.018030267717670793	0.027645195237084842	0.03557020578148646	0.0638758617739174	0.0
34	91	0.22893629120825404	0.005493120732679569	0.0036287894387581603	0.007529792136160059	0.014621212714797313	0.023837211810601652	0.039063650810766334	0.046018531321779466	0.04073724068050164	0.048006741562209854	0.0
35	25	0.1829329278564319	0.004198821086487576	0.0014540562366639302	0.002558375333716538	0.004698325079231828	0.009358034724910466	0.019358194532834827	0.030157059265434952	0.03995570836878272	0.07119435322836905	0.0
36	83	0.20697454498161544	0.00543683704300855	0.0022978628182157585	0.004170327971509574	0.007106244480687406	0.011380438724911436	0.02021299268609147	0.03098635069932538	0.03983861450133197	0.08554487605653388	0.0
37	26	0.0621667042793638	0.004802703343127716	0.0011616068427566183	0.002223362521924965	0.004017348367057305	0.006779361962932167	0.009538413959972673	0.01007731782604668	0.012643911612478475	0.010922677843067191	0.0
38	73	0.11500382856455055	0.006912841737585648	0.004244024229597498	0.005629922348627011	0.008005856116439242	0.0114478685382868	0.017927673160233488	0.01674331117103681	0.020305120682076804	0.023787210580667253	0.0
39	86	0.19973040861474048	0.004824945549650033	0.004102533970028838	0.008292496604519702	0.015025952438981235	0.02236974608970698	0.036003710725761334	0.037743196914276085	0.030543247720046802	0.04082457860176947	0.0
40	83	0.19064695508323054	0.004280601882509285	0.0019355809703323827	0.004240635143454896	0.008741831510526814	0.015670289257912164	0.029037104506104285	0.037870409530429576	0.040593433764094425	0.0482770685178667	0.0
41	68	0.18616678303891174	0.005618116468879638	0.0033764379171899893	0.006542200713555068	0.012295381205012907	0.021441228182088993	0.032492777894960134	0.025910822599388407	0.027630901215516306	0.05085891684232031	0.0
42	54	0.13479467514778587	0.005379111654072879	0.002025128894091905	0.003963954247502592	0.007242186463813775	0.013349013845300902	0.02248254377711969	0.023462033287281997	0.02492602528071723	0.031964677697884886	0.0
43	90	0.227473961884412	0.005368348457804189	0.002948428630768174	0.00645763757851435	0.013936722044492877	0.024388184924342356	0.04034181545997793	0.04850698239487025	0.04248536229083037	0.043040480102811494	0.0
44	5	0.18051832161062764	0.004778301914138249	0.0008428987032169839	0.0018448226709375044	0.0033696562417641907	0.006467795993394372	0.012337554992729337	0.02209562892427049	0.036535481128632405	0.09224618104154411	0.0
