	gt	frac
0	9	0.07512042694891734
1	58	0.07004175478038141
2	47	0.044422930820780054
3	46	0.09958974191487763
4	79	0.06634933066653319
5	48	0.10262728793973239
6	63	0.08026785176399817
7	40	0.06756005031362006
8	45	0.12163327708774016
9	43	0.04548553539011664
10	54	0.07127178315179222
11	20	0.08509069322365294
12	14	0.023563927921396624
13	45	0.09956163259441356
14	58	0.06322221142554192
15	65	0.0404101295734578
16	18	0.013963142986682175
17	69	0.09304307048061591
18	52	0.12089497279938002
19	45	0.10039994661713131
20	71	0.1449778713982453
21	38	0.05523867690274745
22	56	0.08948843800371747
23	39	0.11192470121247797
24	41	0.077827308576306
25	50	0.02267772502842889
26	25	0.07686633415115479
27	43	0.10974789955471198
28	24	0.048579838016073185
29	56	0.0685158747973108
30	89	0.11913846928960473
31	44	0.0602211056147834
32	28	0.06922521185317594
33	70	0.05324178366824173
34	35	0.04487188970664949
35	56	0.07271727147331028
36	43	0.07595897991682227
37	29	0.13222740056856117
38	58	0.09283174572783709
39	24	0.08613968868637598
40	36	0.093609698156441
41	82	0.07715829458448126
42	74	0.0540149851845107
43	15	0.060351337107176384
44	23	0.06240859704686445
45	56	0.09917215255483787
46	72	0.05480408830132712
47	57	0.0765445870937328
48	39	0.08679922824743631
49	85	0.09472720842538573
50	16	0.04368790671091615
51	73	0.08020536885874141
52	39	0.02106346882030553
53	34	0.09009348051933243
54	13	0.03470478639668628
55	75	0.09502159076136066
56	68	0.10840907041224558
57	48	0.05621371833854352
58	62	0.14703761250098824
59	58	0.10535108830268886
60	82	0.09928865394760178
61	65	0.092788780087327
62	54	0.1269138493173695
63	35	0.032198110773359157
64	30	0.06854448389091192
65	48	0.07546580774755235
66	36	0.060830623048155924
67	58	0.08953045165907489
68	40	0.10009549355761431
69	21	0.04326706485206829
70	73	0.09732230803887158
71	28	0.09675347536233385
72	60	0.05490179466796391
73	48	0.04301958876618911
74	54	0.07223032523265818
75	25	0.03474038568481762
76	57	0.03650834731683676
77	69	0.08806087152482411
78	81	0.1135090852599375
79	64	0.09140650000067357
80	31	0.07514226713795916
81	28	0.08736416842907208
82	17	0.03090035928487087
83	39	0.06876202837906153
84	44	0.06080634768048154
85	100	0.07964913669959736
86	39	0.032778307522997825
87	86	0.14239883254502664
88	33	0.07670499146508865
89	91	0.11379836643508809
90	19	0.054883545443077386
91	71	0.08715553249197248
92	11	0.03067378040792549
93	51	0.10670213777566605
94	34	0.11005500649062191
95	60	0.07120649132040119
96	38	0.05829664478387048
97	54	0.04823697920370704
98	77	0.08700839246458626
99	32	0.07544935299626612
100	59	0.0899147735910005
101	70	0.0736321101036772
102	25	0.051774114606036065
103	13	0.049297516243859654
104	42	0.07564408853209137
105	55	0.08730835703490844
106	74	0.06554574362450147
107	30	0.054446157844322315
108	69	0.054392192437222917
109	59	0.14463039189696358
110	5	0.04785355657593106
111	36	0.14806637571406883
112	31	0.0879886911271152
113	73	0.11714975598030894
114	82	0.08999328401248385
115	20	0.07855863509662803
116	50	0.12074161738894648
117	0	0.059839648575509274
118	58	0.08909914919269038
119	48	0.06176525269318349
120	31	0.1276208777565945
121	89	0.1108011571961068
122	20	0.015932729161743778
123	65	0.0372452094048039
124	22	0.0636552345816317
125	19	0.06530768356430247
126	46	0.06263174914403372
127	64	0.05285751706792226
128	73	0.06253005712530343
129	73	0.08291660018022153
130	46	0.08084438487299687
131	16	0.032549066921411574
132	33	0.09613637818484895
133	71	0.0941855021140997
134	47	0.09096528346733114
135	55	0.07104728756687953
136	36	0.07080694838425534
137	42	0.09750248196708347
138	77	0.11925364014528217
139	33	0.060373974832190605
140	78	0.0765055481840252
141	31	0.07640995166321232
142	53	0.12935386316548383
143	39	0.04769060954598296
144	29	0.05627421952902684
145	36	0.05468659858028865
146	59	0.10715931694422792
147	43	0.05580326940358597
148	77	0.09696692700924413
149	39	0.09002467117191074
150	27	0.0435943062503374
151	17	0.05374046884917466
152	72	0.06653866411869688
153	68	0.10355412938694958
154	62	0.09003771964749929
155	62	0.07318952251661827
156	53	0.12918748616018497
157	16	0.03152721111231074
158	38	0.05933528093081912
159	81	0.11063487019929338
160	31	0.028350433495526746
161	65	0.09791929220306991
162	81	0.056311896284495816
163	34	0.06371534604614701
164	20	0.05192823428040859
165	14	0.12024162151170438
166	59	0.08038773881798468
167	28	0.11134244541881136
168	34	0.06662745391050914
169	32	0.0583507691847179
170	33	0.028510771264657526
171	47	0.08766019043905302
172	22	0.12430177098970155
173	26	0.019073147177843468
174	45	0.058178648304637405
175	28	0.02847430088660989
176	37	0.09700451149466575
177	87	0.1130965883628374
178	88	0.059473512268480674
179	61	0.10249183174190854
180	21	0.042408139621671906
181	72	0.10557826178182628
182	30	0.06284223211291104
183	71	0.09073595583169393
184	73	0.061435775931061726
185	24	0.0460165811082902
186	30	0.11061446212957679
187	46	0.10856916158180603
188	48	0.02335822226025785
189	73	0.0530942070340708
190	65	0.08402523600125093
191	33	0.03374140976131804
192	62	0.053280226315464606
193	12	0.07461195328377757
194	29	0.0920341962014479
195	45	0.08641078398604488
196	41	0.14520346857578356
197	53	0.1108582494285692
198	49	0.09377658608052196
199	77	0.07376049982422901
