	gt	frac
0	44	0.027662083160536692
1	57	0.08417608033553278
2	61	0.030008999701962302
3	46	0.09822697614915314
4	40	0.06611829020115341
5	50	0.08455571481142454
6	49	0.04047645555690893
7	49	0.07741770108334149
8	40	0.04007129586898964
9	68	0.09846220393993754
10	26	0.0736155610541194
11	45	0.07827071919104048
12	42	0.05592560837753076
13	15	0.016703559065396802
14	70	0.1435677217029277
15	34	0.026575752881335585
16	43	0.03645972881679947
17	18	0.04341933390147699
18	85	0.079875292190113
19	68	0.06908435476748392
20	50	0.07209678247109899
21	36	0.10640728431798094
22	22	0.026029800880533624
23	56	0.07815632797266091
24	77	0.2079363470294078
25	74	0.12793127129500897
26	58	0.09883797191111501
27	20	0.01876160950367172
28	22	0.06318285097530339
29	65	0.09314243534738408
30	75	0.1433913110709928
31	87	0.17072049329003502
32	78	0.0847123885493585
33	92	0.18852290537113592
34	36	0.13684492340665025
35	47	0.09930870219487711
36	87	0.11935047517804642
37	36	0.040071356989370865
38	26	0.08583536190864971
39	69	0.037007936275282705
40	73	0.047380978234142765
41	82	0.10282274223356691
42	44	0.19871523199835942
43	46	0.13344888868325905
44	25	0.05176080861608791
45	68	0.049010380967181605
46	10	0.031911662272856224
47	75	0.10846359732035302
48	68	0.10735306727269685
49	38	0.028018489435922524
50	69	0.1497199826999831
51	22	0.01734697841156056
52	13	0.031024455760242764
53	64	0.13202412795231463
54	44	0.0666529701142929
55	55	0.06450398821522468
56	39	0.07162158926312555
57	32	0.04823352845627525
58	30	0.07738885822167664
59	52	0.07224558664431677
60	45	0.08075730467165108
61	45	0.10544741726473411
62	50	0.04408562684322092
63	53	0.055005327011944036
64	55	0.08192543310020363
65	24	0.09267772283493628
66	70	0.14913999596231434
67	54	0.1329719893464076
68	57	0.0798517048145068
69	58	0.10988701161070788
70	81	0.11186372092490329
71	67	0.11131572531716864
72	44	0.07219145084947001
73	61	0.0909916620079045
74	47	0.049646509212291266
75	92	0.12005131548983543
76	90	0.187406084632273
77	53	0.11600626584395123
78	42	0.02582044344809547
79	65	0.16756840433256842
80	68	0.07422354401272677
81	30	0.08185369227533401
82	59	0.06318496619709016
83	51	0.09081463992313546
84	86	0.07807390617947468
85	56	1.4827222972573814e-06
86	76	3.428743812094579e-06
87	82	0.09683252044839091
88	29	0.0792441451854634
89	74	0.1006679292435695
90	29	0.0356415700895948
91	40	0.07289833993249785
92	71	0.10471082706150876
93	62	0.07198976663497816
94	72	0.0996249559808417
95	21	0.019341674309940306
96	46	0.06578181039449457
97	71	0.14059519077258514
98	63	0.029407929979880218
99	27	0.0594412023254776
100	38	0.030640894707714597
101	72	0.1184523932595355
102	37	0.07313462757936894
103	39	0.09596731555632798
104	61	0.0941691743235637
105	14	0.024367165400446193
106	59	0.11975880720917687
107	64	0.11684401827369038
108	67	0.049950149551380975
110	48	0.06365554001595505
111	31	0.09234743954976816
112	44	0.08136354768321283
113	52	0.08092486770027772
114	50	0.11542985868305218
115	78	0.09264201544343745
116	76	0.08662949109178397
117	66	0.09727096992824996
118	65	0.16948498611386106
119	49	0.037877660197522735
120	35	0.16235243686123785
121	40	0.1056281767833816
122	51	0.1009790779922308
123	53	0.1374094752533958
124	60	0.09885059793708373
125	98	0.1541642037089222
126	75	0.1335933061380999
127	50	0.09900722323459676
128	47	0.0796637903024331
129	50	0.09554922881257377
130	48	0.055995349989766734
131	52	0.11899855446696346
132	51	0.07962061230776894
133	75	0.056560912410506516
134	58	0.19519890707797155
135	100	0.10808851861722063
136	56	0.037896925587348126
137	91	0.10070242174499908
138	27	0.039087443155577876
139	13	0.019589825494298437
140	33	0.07988086505490434
141	39	0.06112678462124223
142	35	0.0855855888947907
143	64	0.06407973877157952
144	68	0.11005066311051953
145	68	0.05701195656679815
146	65	0.13262602053699263
147	75	0.09059055016378234
148	26	0.06225572767722079
149	27	0.023672531959760212
150	15	0.007644665157992175
151	20	0.020140197370592403
152	49	0.12846818119566278
153	31	0.15012971992344137
154	76	0.14039768565459718
155	20	0.041335142386719204
156	39	0.07290196712706538
157	21	0.10061150989895241
158	46	0.07644083391033311
159	77	0.18090632700275505
160	38	0.07434024349250537
161	56	0.08479904257941169
162	72	0.10246057828313404
163	28	0.045308250725372055
164	58	0.06000245005722129
165	68	0.07428808877477226
166	71	0.12524039786654723
167	53	0.051817923859383
168	23	0.03694761267604611
169	40	0.03669263557059354
170	40	0.1363369393388199
171	47	0.05859487209923588
172	68	0.09579105790708885
173	36	0.014148313342840245
174	63	0.13809966863783094
175	85	0.160141198246636
176	71	0.08893120184652548
177	47	0.0898911904403481
178	67	0.08440337055723128
179	20	0.03928761065060346
180	69	0.1208329424012016
181	81	0.08820681880123643
182	58	0.1731302955527508
183	59	0.07604216445926595
184	42	0.06425657763661867
185	31	0.028308522574068126
186	62	0.04158088721917917
187	20	0.04108834254755352
188	63	0.1178243138776259
189	70	0.10272853088930958
190	81	0.04103756726174179
191	50	0.06443624480580046
192	78	0.09362630810842293
193	55	0.10952733865522259
194	15	0.03709638158004345
195	61	0.09640167132583091
196	47	0.06978625544502014
197	83	0.16835704965345122
198	79	0.04171740652203251
