	gt	frac
0	9	0.0375158931559027
1	58	0.04217463678588918
2	47	0.02808400730774773
3	46	0.05152293292832011
4	79	0.043690221315565804
5	48	0.06880944237662345
6	63	0.04872706198172392
7	40	0.04051974456723885
8	45	0.08366207001518419
9	43	0.02464777661239844
10	54	0.0539576038152893
11	20	0.04503731844288755
12	14	0.013068273518926274
13	45	0.08446604007485647
14	58	0.0592745134077508
15	65	0.025178388773579773
16	18	0.01457970365527738
17	69	0.06220185088937916
18	52	0.0665846234395793
19	45	0.05420631213580654
20	71	0.08826102900997551
21	38	0.03141689608218303
22	56	0.05207695200444322
23	39	0.053343000084337205
24	41	0.04936004886603219
25	50	0.01347215506806833
26	25	0.04120747081092538
27	43	0.06020791040561728
28	24	0.03722416569746372
29	56	0.04774230012281336
30	89	0.0825266313463471
31	44	0.03391120963873808
32	28	0.04454065419222113
33	70	0.046449629989133864
34	35	0.02575134237803403
35	56	0.06416340356917163
36	43	0.05158193177306056
37	29	0.08300706097709412
38	58	0.053326031492672225
39	24	0.04789173553435805
40	36	0.06236037969721289
41	82	0.05704610182186015
42	74	0.03125649510450322
43	15	0.031247127919595816
44	23	0.04067392168400282
45	56	0.06290621462418536
46	72	0.03235934643676628
47	57	0.05957871958142477
48	39	0.052417947718727084
49	85	0.060623225966076305
50	16	0.030813129454350063
51	73	0.04295761455670465
52	39	0.01431874948986294
53	34	0.05156577413391575
54	13	0.0224606240048026
55	75	0.07092818070606643
56	68	0.06046118311964717
57	48	0.03614404820164423
58	62	0.08553662705013393
59	58	0.06549505532712796
60	82	0.06898498445663229
61	65	0.05689805160879316
62	54	0.07725893993841973
63	35	0.02452923728518152
64	30	0.04940460095131739
65	48	0.040044275753047344
66	36	0.03630699390918659
67	58	0.05542248719858619
68	40	0.06438696570802772
69	21	0.036114755372923794
70	73	0.05753734841203671
71	28	0.04759379781288019
72	60	0.029852967811087726
73	48	0.029543702135587963
74	54	0.04189887776875254
75	25	0.020628092457968705
76	57	0.025068658937258695
77	69	0.047821911624720354
78	81	0.0765435410004848
79	64	0.06080536346898588
80	31	0.04020622921840022
81	28	0.061280831718114166
82	17	0.023012638431932284
83	39	0.046653024904437575
84	44	0.037487858118805194
85	100	0.05564845390577767
86	39	0.02350442343072439
87	86	0.10035654683271437
88	33	0.046828541936453125
89	91	0.09216494387457463
90	19	0.028598426049689884
91	71	0.07764923429399587
92	11	0.01665693143842051
93	51	0.058682832662060445
94	34	0.06853150255369692
95	60	0.04928561868985515
96	38	0.03753161873073939
97	54	0.030154998662241406
98	77	0.05782185165295063
99	32	0.052166487159285166
100	59	0.06392494233287467
101	70	0.04231062163007635
102	25	0.029772005822388172
103	13	0.020666037142207883
104	42	0.04566213204142246
105	55	0.07156527193635544
106	74	0.03641980858754832
107	30	0.0304348036073381
108	69	0.03247075900954464
109	59	0.09238911772848238
110	5	0.02977612340451902
111	36	0.09898748058825929
112	31	0.07427981341333803
113	73	0.07199460814323858
114	82	0.06144012107079817
115	20	0.041959048083592715
116	50	0.05984043159860765
117	0	0.030129366937996817
118	58	0.062007382819451534
119	48	0.043844283574578216
120	31	0.08765730265780593
121	89	0.07741676740902424
122	20	0.009735186476403705
123	65	0.025923778364495702
124	22	0.046959213826880966
125	19	0.03996122601706098
126	46	0.04158024182529581
127	64	0.0370620723132902
128	73	0.0467658506352476
129	73	0.04894141416127485
130	46	0.04814344613850832
131	16	0.01789262667682253
132	33	0.07410824740468316
133	71	0.05992086117946462
134	47	0.04959243133261041
135	55	0.040403460332548255
136	36	0.03794328896036081
137	42	0.06395246518770929
138	77	0.0873836746069136
139	33	0.032956873951471136
140	78	0.04697445957108462
141	31	0.03843473059870998
142	53	0.08703442892335535
143	39	0.025765266358417173
144	29	0.053459440033094385
145	36	0.035303365320654326
146	59	0.07034762913204906
147	43	0.036912673159978565
148	77	0.06233010798084071
149	39	0.05422813133015725
150	27	0.02715684087567635
151	17	0.028032069864758504
152	72	0.04413155419993864
153	68	0.06584588770261418
154	62	0.055598312658187966
155	62	0.04711261190048117
156	53	0.07428521663977958
157	16	0.01796591856512793
158	38	0.04398382274171039
159	81	0.0711952600938224
160	31	0.019713252706301677
161	65	0.059256795489111745
162	81	0.03450388482236678
163	34	0.04196531254007793
164	20	0.041994407620016654
165	14	0.07726763436724171
166	59	0.0500241589991059
167	28	0.06104053274750661
168	34	0.04202011454864689
169	32	0.030265345798608484
170	33	0.025315031294014214
171	47	0.05009654856322357
172	22	0.08379801488927281
173	26	0.014587429323352115
174	45	0.03575240653428037
175	28	0.020170544439978427
176	37	0.04840050850756052
177	87	0.09402763575969038
178	88	0.052307318280481616
179	61	0.07101077365725696
180	21	0.023682837195518117
181	72	0.05944139071243981
182	30	0.03585556181688196
183	71	0.05784204547857499
184	73	0.04115500293728232
185	24	0.024208344884516352
186	30	0.09158874504269175
187	46	0.06091751612257176
188	48	0.016241259412436464
189	73	0.03581878328019655
190	65	0.058627912260859415
191	33	0.01947984816876004
192	62	0.03575647221138447
193	12	0.04098047071080185
194	29	0.05774772891770324
195	45	0.04925845740004037
196	41	0.0879325129723685
197	53	0.06803379409721881
198	49	0.05903244067016228
199	77	0.056303110739148204
