	gt	frac
0	29	0.03701893064051821
1	42	0.044587900581783885
2	68	0.06998105536871241
3	39	0.06458110942532559
4	76	0.07972742318263586
5	41	0.06070296399388034
6	39	0.04005826364863112
7	40	0.06611238705037809
8	33	0.022243256305532547
9	33	0.04627133204737332
10	52	0.06013183350997802
11	37	0.0813055728661613
12	61	0.05486046165444515
13	71	0.04913790104578637
14	44	0.05539727351552518
15	34	0.0370380193518131
16	70	0.08548323689306968
17	52	0.030744833043619628
18	29	0.08479773020545836
19	27	0.019914273470067027
20	46	0.07693142309307234
21	76	0.05386982840987622
22	51	0.10207468634630346
23	47	0.07141575264981749
24	52	0.07451293816402882
25	66	0.06342431618169092
26	31	0.0491821973331547
27	57	0.06278181898872719
28	73	0.06966503134209637
29	65	0.03810171360657885
30	18	0.04741091111551625
31	24	0.05398046428451576
32	35	0.07987082603950107
33	26	0.06420014225056371
34	80	0.08241779181661489
35	38	0.03088236387454796
36	49	0.049226243124875
37	85	0.085767523532956
38	48	0.03862333092719183
39	0	0.017462262949661488
40	62	0.060401840592815496
41	69	0.07627525435366485
42	90	0.05626531947324527
43	31	0.0508779980097162
44	22	0.05481697181005489
45	23	0.022109437117905837
46	24	0.012034163537755799
47	25	0.040738328900772905
48	44	0.08208441536863795
49	92	0.09013752937331392
50	12	0.052380915497803035
51	15	0.0413837514911022
52	40	0.10526247572604275
53	19	0.06108840080277678
54	64	0.036736562380693324
55	41	0.030190854865218966
56	53	0.07101648360387369
57	13	0.030390362081371476
58	23	0.06443151975852845
59	43	0.036162715076619945
60	11	0.027426952741480003
61	33	0.04626383267238254
62	42	0.07382392717768427
63	40	0.03143993738338914
64	82	0.06011948938874408
65	5	0.050309318904888406
66	47	0.054172946912041275
67	35	0.038334864972405305
68	40	0.03523698064171234
69	14	0.016549700934521003
70	89	0.09032228815384866
71	39	0.02174104652067982
72	19	0.07311504937575111
73	58	0.056966804027755724
74	31	0.031898417396093316
75	37	0.019786217393388584
76	17	0.021312981736269557
77	7	0.03743096286733445
78	52	0.03751201779946278
79	27	0.03610252539399361
80	43	0.07864498800198147
81	78	0.03623876558376811
82	17	0.028809181752411313
83	14	0.018252217121988122
84	64	0.07287065455312056
85	0	0.037470099230139234
86	73	0.09348933664851863
87	12	0.017571525591170978
88	56	0.04819929338842177
89	12	0.02318192330038279
90	72	0.08883006530373785
91	3	0.008179829453974965
92	40	0.09402740725300035
93	31	0.06456421397220871
94	36	0.05181584218179042
95	71	0.07978193251445077
96	56	0.08726633261273825
97	70	0.10987284933320063
98	30	0.019970715477844424
99	12	0.02833524455907477
100	34	0.07056654109086295
101	78	0.07889473645246958
102	39	0.054050288505259905
103	66	0.05484910606913685
104	67	0.06737241099256944
105	39	0.03847874008317403
106	58	0.04807665690459631
107	55	0.06037525766977964
108	39	0.062020901852427715
109	54	0.05120904981414039
110	26	0.04034043755177215
111	39	0.027577748092640665
112	13	0.0471761498292978
113	39	0.053503302886144785
114	36	0.03739906599976454
115	75	0.09157380163731352
116	53	0.04729046607227081
117	100	0.10199278715283938
118	19	0.04595650382879943
119	58	0.05301283554484178
120	14	0.033407294919693215
121	49	0.0410119760834597
122	68	0.044193446453119345
123	44	0.037693488299037826
124	50	0.051233061207245356
125	46	0.05766140373437304
126	71	0.0840193653745656
127	36	0.03173140047349534
128	50	0.044794116725885604
129	56	0.07255712141057419
130	39	0.050128132670131054
131	23	0.04076163980790519
132	68	0.07566875111619191
133	45	0.05897147453361457
134	63	0.06761403813814784
135	79	0.06734688773173435
136	37	0.02403577864834477
137	36	0.04222284215540687
138	44	0.0468156852873034
139	44	0.07307058403062494
140	62	0.08279921407184548
141	52	0.10314533540185576
142	43	0.02021123131344268
143	49	0.06763388554185581
144	29	0.02433672594013425
145	30	0.04087827742813972
146	76	0.0896547335989692
147	24	0.06628190688053537
148	0	0.03309717324660895
149	26	0.06836069293058164
150	12	0.010899710781961891
151	33	0.0352565979033293
152	28	0.0376268845479241
153	35	0.04691307480532439
154	47	0.06155515583806037
155	44	0.05682106817952716
156	44	0.07478884161132514
157	11	0.009633088299335537
158	51	0.04430211035501512
159	19	0.028833161800085914
160	63	0.03555598835659048
161	65	0.054842766727415435
162	45	0.06633128729338574
163	82	0.08514891714235742
164	75	0.09367848490950959
165	24	0.04884699744719492
166	16	0.03874145968716198
167	59	0.083316644716362
168	64	0.07213824085518017
169	21	0.052570255436462175
170	23	0.026773039512312795
171	49	0.07058471979506045
172	66	0.06991059484032465
173	27	0.05855333520740433
174	29	0.05462456244247446
175	32	0.052343031048285915
176	33	0.044727360823503204
177	67	0.06009525818691492
178	9	0.0331694704939578
179	15	0.03675224714911178
180	11	0.0418653360102222
181	75	0.056969368135434836
182	10	0.01932419465302391
183	45	0.057009404473188564
184	86	0.06847491922548404
185	59	0.07970599963075126
186	87	0.0816887678139861
187	26	0.04339045583998696
188	19	0.027965524105913672
189	36	0.07259934170783844
190	81	0.044711374287951564
191	45	0.06202015325807182
192	46	0.03199215853645876
193	40	0.03210845091467373
194	24	0.05431800648580091
195	19	0.034894453387555896
196	22	0.03853534278808512
197	46	0.02697745294137433
198	32	0.02771470017430428
199	67	0.07715682921039771
