	gt	frac
0	68	0.053470016128256935
1	20	0.06764280598957124
2	43	0.06207757142982453
3	8	0.02943333303552305
4	17	0.034570978363373694
5	37	0.04126803942789122
6	0	0.03178707058871341
7	23	0.0345422080384197
8	20	0.033135029131310646
9	27	0.04127603992405125
10	50	0.07449521138011031
11	17	0.03859024896928893
12	12	0.05116243750224904
13	50	0.08706903594338415
14	60	0.09131669913972353
15	34	0.07913423665852795
16	40	0.038559457614183404
17	34	0.08023087672616352
18	29	0.051560770300830346
19	41	0.0536458726410165
20	72	0.0836567052150743
21	71	0.07182718063483401
22	55	0.06020753433631424
23	37	0.03310817991445529
24	53	0.08016991864168029
25	70	0.08697714077272993
26	38	0.04795454895788791
27	68	0.06067802174894199
28	23	0.09146795426157737
29	58	0.06922517353879847
30	50	0.0966371788547608
31	34	0.045469685145473206
32	8	0.03406481559690021
33	38	0.0331054839703832
34	72	0.05668939710723824
35	19	0.01800031015745523
36	15	0.0550401971279238
37	66	0.04261689282098037
38	21	0.06958501822333388
39	28	0.03713975852469735
40	45	0.07776984860152868
41	65	0.07462950092277432
42	31	0.026135386752957075
43	49	0.08186269519101473
44	15	0.026162610431429638
45	58	0.08462869296105639
46	80	0.08219174725053077
47	60	0.05395515886824141
48	100	0.0681750765975116
49	35	0.07488918568887307
50	13	0.0395071120961614
51	68	0.0399062127491359
52	94	0.07049436140292648
53	58	0.06325111226376536
54	11	0.06286546401492582
55	20	0.038624846792675624
56	9	0.031926035336173074
57	59	0.02790852226952607
58	42	0.09717875031176773
59	16	0.024403749345696453
60	77	0.09102753474870406
61	83	0.081466081316991
62	1	0.028118035903956028
63	21	0.04484051180332746
64	30	0.04436384721702157
65	2	0.014142022796273917
66	49	0.05299082465140073
67	16	0.04747328950495881
68	22	0.059260048932848475
69	81	0.04791183228325353
70	69	0.08750580753365358
71	57	0.04528544117096188
72	60	0.07954000161391316
73	64	0.07193666665575674
74	15	0.03944888274907667
75	31	0.09222503094202782
76	67	0.0929540632331631
77	13	0.06128236558906022
78	35	0.07508584799326912
79	8	0.028970648242638238
80	67	0.08018457991598282
81	42	0.03520397926267173
82	11	0.06526245103788667
83	36	0.043349053264895576
84	57	0.05883060704389151
85	27	0.0941210798604238
86	69	0.08047865954780838
87	24	0.0409076009643784
88	27	0.031880308275957975
89	41	0.09195585493449467
90	57	0.06475124762617843
91	78	0.0578523588180975
92	26	0.042161329759539554
93	67	0.08530727258320468
94	34	0.057569366713197755
95	27	0.02880140345982895
96	75	0.103436172955713
97	85	0.07937870207782319
98	51	0.05337815612980631
99	12	0.03005770738606417
