	gt	frac
0	97	0.08129846892776953
1	89	0.048343736003174376
2	98	0.09891335878557711
3	98	0.07547717826451966
4	44	0.046818609212321644
5	8	0.016500020290926433
6	19	0.015427857663363369
7	8	0.011314520165717516
8	2	0.008197616138194709
9	28	0.018797496734124276
10	58	0.02749918872756525
11	14	0.005936455536045338
12	41	0.03231547965622079
13	17	0.07107094677782357
14	15	0.016631435024384175
15	32	0.03957359630010458
16	45	0.02673585073690772
17	0	0.01872502207181779
18	2	0.019912072544027472
19	3	0.027490189737076356
20	8	0.06101896076756645
21	5	0.018242104443672205
22	60	0.03952647406733156
23	29	0.050180701462452126
24	26	0.05720284674256068
25	12	0.011911301124330333
26	51	0.02546020711826602
27	3	0.037536582142306915
28	23	0.011669828182089715
29	77	0.05708649292384321
30	54	0.03649756445796985
31	77	0.05279512039911809
32	86	0.06693712892910492
33	36	0.032970090147666095
34	91	0.07440580443886574
35	25	0.030044696644401767
36	83	0.03666129752491823
37	26	0.019296117971512254
38	73	0.03909996841301091
39	86	0.07212641598758215
40	83	0.04920364936283808
41	68	0.06513195368308469
42	54	0.040660931403613806
43	90	0.07352854238934733
44	5	0.019591031899990913
45	45	0.04169694847520939
46	46	0.037133941803226406
47	0	0.02209223558654442
48	1	0.04166067914535273
49	81	0.06912110912989905
51	10	0.03825183724856497
52	4	0.052847255850153665
53	12	0.07087150510300155
54	68	0.07328595262961012
55	3	0.007199463702508294
56	10	0.011589601042507764
57	26	0.01747589672189647
58	88	0.07810402677654835
59	44	0.05380762929377214
60	29	0.023808851348315983
61	54	0.03907913971017228
62	26	0.019477332570518986
63	53	0.03810581776962278
64	26	0.07964747102558355
65	49	0.08948526476421112
66	70	0.0789836627280964
67	60	0.026609244932062723
68	48	0.020554895760953637
69	62	0.06119854673990483
70	54	0.03671158618534025
71	19	0.024549986707726255
72	18	0.028600633301151715
73	11	0.023477369072943753
74	20	0.018660323647162774
75	27	0.0358833299707397
76	27	0.030168294924195357
77	14	0.027871480612892886
78	8	0.029580854381400914
79	14	0.022792709139998084
80	62	0.025581424986245223
81	30	0.03469204321086438
82	41	0.030077556571748182
83	27	0.014582876496529966
84	43	0.042190593549414845
85	53	0.041200698521521015
86	50	0.012972318782706022
87	38	0.029935561784649154
88	22	0.02328987885784027
89	100	0.09925932036347941
90	37	0.032968170155071114
91	92	0.06219767699372847
92	81	0.05871824963298448
93	82	0.05793914723612319
94	31	0.019280037704300527
95	55	0.0926994581161949
96	57	0.054579936320967505
97	25	0.02878825344901291
98	97	0.04970427645747598
99	85	0.09130374762335874
